68	1	这样的距离给我说超区了，要5公里才超区吧
69	1	显示屏颜色太糟糕了。
70	1	根本没办法用，都没办法开机，差评！！！
71	1	刚买的电脑，立马就降价，保价服务还不支持，绝对的差评。
72	1	才买的电脑，速度超慢。注销账户，重启都是半天！
73	1	最失败的购物，卡的不能正常使用，像是在处理垃圾
74	1	启动慢半天才启动进入系统。 慢，慢，慢。太慢了
75	1	服务态度极差
76	1	太@了
77	1	五千多买了电脑，几块钱的鼠标垫都不送，找了客服，他告诉我去看物品清单。京东这点细节做不好吗？
78	1	这电脑太慢了！很多捆绑软件！开机都得一分钟！！！
79	1	垃圾质量，用了一个月就不行了哦，还不能保修不能换货
80	1	垃圾电脑，没了不到两个，几次蓝屏和系统崩溃了
81	1	第一次买的时候开机就是坏的。不得不退货。搞得家里人非常不痛快。昨天刚买完就降级了！太孙子！
82	1	质量特别差，上网卡，也没有售后，劝大家以后不要买这个牌子
83	1	性能配置：心 垃圾电脑，从来没给过别人差评，开始看销量不错才买的，到了之后试了一下主机声音太大，换了一次一样是垃圾，卡的要死，不值这个价
84	1	售后服务：垃圾，商品有问题，新机器打开进不去系统，也无法重装系统，客服根本没人理，多次联系人工，显示接通却不给任何回复，至今未解决。 跑分评测：差
85	1	主机和显示器连接时闪屏 出现这种质量问题真的是很不应该
86	1	噪声太大，嗡嗡作响！
87	1	太卡了，只要开机 硬盘就卡卡卡地响个不停。垃圾！
88	1	这电脑真的很差劲，那慢的不止一点点，开个机，半天没反应。
89	1	真垃圾   卡的要死   垃圾的要死  在外面随便2000块钱的机器都没这么卡
90	1	主机噪音很大，不像是新机，风扇声音像开水煮骨头的声音，怀疑是翻新的二手机
91	1	刚买了，开机就显示Windows无法安装。真是垃圾！明天申请退货。千万不要再买戴尔的破烂儿！
92	1	买时联系客服服务很好，十几天鼠标坏了，问客服，叫我自己找京东，和他们没有关系
93	1	垃圾电脑，主机声音响的很，中间显示器还出现一次黑屏
94	1	太垃圾了，卡的不如1000多块的组装机，激活后不让退？不激活我哪知道好不好，卡不卡啊？
95	1	慢，太慢，什么都不开都太慢，问怎么加快，或者怎样增加配置提速
96	1	刚用第一次，硬盘有明显的咕咕声，问客服怎么回事，客服二话不说直接给了个400的电话，这客服工作真好干啊
97	1	绝对差评，Office办公软件试用版，戴尔太坑了，千万不要上当了。
98	1	售后服务特别差，周末没有售后服务，office不能用，开机很慢，不配音箱，买了就后悔
99	1	运行慢，读盘咯吱咯吱的声音大，而且没有光驱。在京东最失败的一次购物。
100	1	这个电脑真心一般，打开软件的速度太慢，与他4000的价格都不匹配。推荐不要买，我要不是包装坏了，我一定退换。
101	1	无法重装win7系统，某些软件无法运行，权当废了，只好给个差评
102	1	绝对不会在卖戴尔电脑，系统自己更新失败不开机数据丢失不说，垃圾客服重新安装系统还要自己掏钱！
103	1	*****，而且价格变化非就快，就算明天搞活动价格有优惠，销售人员也不会告诉你。如果一星期内价格下降了，销售人员也不会告诉你可以价保。总之就是黑！
104	1	绝对差评，开机开不了，两天没人回信息，问题解决不了，准备退货，浪费时间又麻烦，恼火
105	1	太坑了  没看清同样配置显示器21便宜400，激活了不让退，真是郁闷
106	1	买了就降价系列，保价只有七天，意味着你买完就降。客服太差了，问啥都不回答的，四年质保估计也是#的可能大。机箱很小，后期啥都加不成吧。联想大家不让买，买了这个也是坑呀
107	1	这款机子主机噪音很大，建议想买的朋友考虑下，我买的换货后依然有很大噪音，最终退货。不过京东的服务还是非常好的，可以在京东买其他型号，规格。
108	1	只想说，我能退货吗，差评！！！！！！！！！系统完全卡死，安装软件后，软件会无缘无故闪退&hellip;&hellip;
109	1	非常不愉快的一次购物，键盘是坏的，售后太慢，半个月还没回音，后天打售后电话，说非得把主机也返回去，售后太死板了，售后接电话的态度也不好，没经过我同意就自行下单退货，真是无语了
110	1	京东每次搞活动先把价格提起来，我买了没几天就降价，@主机噪音太大
111	1	京东买了无数东西 最失败就是买两台放公司 员工反映太难用 系统不好用 杀毒软件太难用
112	1	差评，对这个质量我也是无语了，等来的换货，还是同样的质量问题，同样的地方，我也不知道是什么原因了!
113	1	买来没用，总共开机没几次，但是出现硬盘问题，京东以超过十五天为由拒绝换机！只给更换硬盘而已！
114	1	这个主机一开机就哒哒哒哒哒哒哒哒哒哒的响得不停，差评差评，严重影响使用心情
115	1	电脑性能极差（预装的w10真是难用），办公软件用了两个月就被要求注册，不知道还可以退货不。
116	1	连最基本的软件都不适应电脑系统，客服爱理不理！垃圾，体验真差，下次再也不到这个平台买了！一
117	1	体验很差，客服根本不回复，京东客服介入之后才开始回复问题，整个过程让人很失望?，没想到戴尔的服务这么差劲，让人无语O__O&quot;&hellip;
118	1	才打开机箱就有声响什么情况，购买时候记得有30天免费退换，现在又说15天过了调换时间，只能维修？什么鬼
119	1	屏幕都不紧凑，中间松松的，还有垃圾广告太多，经常无缘无故的弹广告出来
120	1	差评，电脑自带的系统里面的Office软件都用不了，都需要自己购买授权，太@了，为什么人家实体店里面都能安装
121	1	页面描述与实物不合，明明宣传的是商用，买回来确是家庭版系统，四年上门这么几个大字也是忽悠人的，现在喊我去售后服务点重装系统
122	1	好多人反映主机太响，确实主机太响，像开拖拉机。我买的也存在这个情况，开始申请了换货，但是返回的货没有显示器，多次沟通无果，现在要申请退货退款了，
123	1	千万别买，浪费了3000元，超级慢呀！根本没用过几次还这么慢这么卡，还有良心吗，制造这样的垃圾出来卖，还不能退货，如果我知道这么垃圾，送我都不要！严重影响工作！
124	1	垃圾一个，用没两天系统出问题不开机垃圾客服200块重新安装系统数据又不帮备份！不建议购买！还不如半年前买的惠普！
125	1	前不久，在京东买的dell电脑（台式），在使用中发现硬盘噪音大，与戴尔售后联系，对方打太极不解决问题。故告诫诸位慎选戴尔，免得烦恼。
126	1	买来不到半个月出现死机现象，找戴尔售后居然只能远程维修，越修司机的频率越高，以后不敢在网上买电子产品了。
127	1	送货快，打开箱子，感觉是二手货呢，机器直接放在减震泡沫上，戴尔现在连个塑料袋都不套了？？？
128	1	双11买的今天才收到，装的office是个试用版，30天后要自己买，开什么玩笑...配的线插不到主机上，送的线才能，这是什么逻辑，怕是个盗版店，后悔...
129	1	一开机没联网就显示已经被激活了，不太懂为什么，很不爽。客服就会一句联网自动激活，都说了没联网之前就显示激活了，听不懂似的。烦躁。
130	1	下午送到，晚上装机，比想象中要慢，关键是主机一直有滋滋啦啦的响声，客服让找售后，新买的啊，又不能退，超级郁闷
131	1	本来不想来评价的，实在忍不住，商家实在是太抠了，买电脑连一个3块钱的鼠标垫都舍不得送，至于机器就是主机的电流声过大，速度慢，慢性格的人能接受，最求快的不建议买，毕竟价格也在那里。
132	1	太差了，我都不知道怎么说了，线都短了。换也不好换，客服还说让我自己去买过。明明就是他们没有弄好。发货的时候也不检查下！ 服务对不起这个价钱！！
133	1	买了三台电脑 有一台系统坏的 联系了半个月都没弄好 最后自己找人修的 修完系统现在卡的都快炸了 网购这么多次 这是最失败的一次！请看图
134	1	十分**，在商品详情中写到如果激活office就视为放弃包退！误导消费者以为这是有正版office的！谁知道买了才知道没有。质问商家，商家说你下载破解版的呀！老子能用盗版软件还买你家电脑干嘛？差评！！
135	1	买回来硬盘就显示用了8次两个小时，还没一周，噪音越来越大了，要不要这么坑.要不是激活了，真想退货.
136	1	超垃圾，运行Rr软件一直卡死机，虽然只是3000，但是台式机3000这种样子也太过分了，谁买谁倒霉，气死我了。1分给快递，京东的快递倒是真的给力。
137	1	垃圾品牌台式机，卖来第三天就卡机，打开网页至少需要15-20秒，打开文件夹至少20秒-打开途中还是黑屏的，也联系不到客服，只有公众号客服。客服解决了没1天又开始卡，不是丢了外包装早退了。垃圾中的垃圾
138	1	垃圾品牌台式机，卖来第三天就卡机，打开网页至少需要15-20秒，打开文件夹至少20秒-打开途中还是黑屏的，也联系不到客服，只有公众号客服。客服解决了没1天又开始卡，不是丢了外包装早退了。垃圾中的垃圾
139	1	买了一台电脑，向商家询问老式打印机接口不适用的解决方法，迟迟不帮忙解决，还以那你退货相威胁，商家只顾卖货，不帮忙解决问题。最终买错了连接线，耽误了工作。
140	1	太失望了，戴尔电脑也会这样，像有一层雾而且就像没墨似的有深有浅（换过瓶了没用，就是主机的事），以为台式机不会的。嗨
141	1	新买的电脑，为什么没有声音？谁能给解决下。电脑本来就没有声音吗？都什么年代了，一个大品牌，商务机，练声音都没有，这叫台式机吗？
142	1	买回来一周左右无线不好用，换了网卡，重装了系统，半个月左右出现一次蓝屏，****太难，前期各种排除，太耽误时间。
143	1	我买了一台戴尔电脑，应该叫见光死，就是打开一次，第二次再开机就是死机状态，戴尔工程师说是主板问题，然后京东和戴尔说维修换主板，说我超出三包时间15天，不给换主机。请问三包是针对合格产品，你们提供的是残次品，给消费者带来巨大损失应感到羞愧，而不是颠倒黑白推卸责任。
144	1	买了个电脑噪音太大，换了一个还是噪音太大。提交了退款，半个月过去了还没退到银行卡里。第一次在京东遇到这种情况，问客服为什么退款这么慢，一直说是系统问题。什么时候开始，京东也变成这样了！我这还plus会员，搞得以后都有点不敢在京东买东西了！
145	1	配送很快电脑打开还没用。结果发现没有鼠标垫儿，关键这东西没多少钱，我要出去找地方买。你说这商家一个鼠标垫儿很贵吗？如果很贵，你在里边儿加上钱也可以呀。你非得给我留个后遗症，让我自己出去找地方买。真是服了，服了服了。你们卖电脑的想不到这一点吗？最基本的配置你非得留一点儿后遗症。
146	1	太**了，买不到一个月，各种问题，经常卡死不动，这是我网购那么多年以来最差的一次，申请售后电话都找不到，客服也是一样，机器人，要你选这个选那个问题的，卡着一堆工作不能做，垃圾
147	1	第一次用Dell的电脑 没想到体验这么糟糕 宣称那么好的售后服务，真的只有亲身体验过才知道有多糟糕 新电脑买回来就是带着问题回来的，刚开机就有wifi连接异常的情况，也不知道是不是因为这批电脑是新款所以很多东西不稳定不成熟，联系售后，售后只可以告诉你重新安装wifi驱动，只有花钱才提供远程服务。买戴尔就是因为感觉售后好，我要是自己会修我就不买戴尔了。 最失败的体验没有之一
148	1	太难用了，买回来第一天卡机了三次 office软件只是试用版的，一直提示要激活 声卡差，链接索尼音箱音质不堪入耳
149	1	其中一台机器，不到一周时间系统就崩了，开机开不了，联系客服装系统又装不上，去售后，售后门面和网上公布的地址又不一致，装系统还要收150，现在都搞不清是系统问题还是硬件问题。Dell走向衰落了，以后不会再买Dell了
150	1	运气太差，主机有共振嗡鸣声，客服联系了几次才答应申请上门查看，也不确定能解决。第一次用dell，这形象一落千丈。
151	1	电脑质量还可以，开始用开关机都很快，很不爽的是连基本的办公软件都不带还要自己花钱买，太麻烦了。毕竟电脑的基本功能是用来办公的，连这个都没有就失去意义了！很不愉快的一次购物！
152	1	谨慎购买，word 文档是收费的。京东客服态度难以忍受，想退货，居然是开机激活就不能退！请问不开机激活怎么知道很多带的软件都是收费的呢？难道买来只开机看画吗？购买前咨询客服，根本没有提示说软件要收费。所以购买时先看看又小又浅，不拿放大镜找不到的激活不退货的所谓提示。
153	1	开机很慢，不知道怎么回事，开机特别的慢，开机的问题真让人头疼，戴尔电脑按说还可以，就是开机为啥这么慢，新的电脑啊，有时候还有点卡，软件也没下几个，唉，失望了
154	1	刚开始使用机器特别卡，联系客服安装，给电脑分类，都联系好几次了，让给我们分类开始，也没有分类，服务态度特别差，机器也特别卡，键盘也好用，要求远程协助，
155	1	不建议买，一点都不好用，打开办公软件还卡死，开机也慢，打开软件都有卡顿的现象，显示器的效果不好，有雾状的感觉，有问题都找不到客服的，都是自动回复，差评！
156	1	真的是在京东第一次差评，第一次换货，用四天时间，由于是家里老人用的电脑，等的非常着急，总算换回来货到家，准备开机激活，结果又是电脑白屏，我一度以为是还是原来的主机，我给京东客服打电话，说可以再次换货，谁的时间也不是大风刮来的，索性拿到外面修，外面师傅告诉我是硬盘的连接线开了，真是无语，买了这么多次京东上的电器，这是体验最差的一次！
157	1	破电脑，破win10系统，昨天下午到的，就用了一晚上，今天早上起来就开不了机了，显示开机自动修复失败，一直循环，现在在重置电脑，大半个小时才27%，我劝大家慎重考虑戴尔电脑，有毒！
158	1	刚买的电脑，就非常卡。在开始界面就一直卡不动。售后非常差，用个机器人忽悠半天，不解决问题。一大清早就说当前咨询人数多&hellip;&hellip;，反正感觉太差了。机子也不便宜，还这样，实在太伤心
159	1	从未有过如此差的购物体验，网购这么多年第一次给差评，6月13日下单，收到电脑后发现硬盘有噪声，6月22日随按照要求申请了售后，京东小哥把电脑主机、显示屏都寄了回去，再后来收到了电脑主机，但是没有显示器，自7月2日起，前后总共咨询售后7-8次，询问显示器信息，每次都是查询、跟踪、售后处理等然后不了了之，到今天（7月13日）快半个月了，尽然还在等待售后审核？？？售后的小姐姐道歉非常的诚恳，但是我告诉你没用&hellip;  关于这件事情，我只想说：呵呵！！
160	1	不会再在这里买电脑了，新电脑一点小问题，问售前要我找京东或是戴尔技术售后，我打400电话找戴尔售后，十多分钟就一直说稍等稍等，最后要我去送修。新电脑啊去送修，晕。说退吧，又说激活了不给退，不激活我怎么知道有问题。最后还是外面找人花钱解决的。没问题还好，有了问题就推皮球，找个能解决的人太难了。
161	1	卡顿严重，虽然配置低，但也不至于连日常办公都明显卡顿呀，最不能忍的是机箱噪音太大，类似磁盘读取的声音，但声音特别大，像是烧开了水的声音，之前在京东买过联想的高端机，同样机箱噪音太大，打开机箱是一个电容发出的电流声，声音也非常大，返回售后检测退货处理了，没想到这台戴尔的同样噪音严重，以后坚决不在京东买品牌机了。
162	1	这个主机太垃圾了，总共用了不到10个小时，居然连不上网了，360软件管家都下载不了，别说其他软件了，统统下载不了，完全没法用，气死我了，先声明我家的网络是好的，其他设备都能连上正常使用。开机速度也慢，还没办公用的组装机快！客服也不派人****，自行解决，我要是有那么厉害，还要你们这些专业人士干什么，真是气人。
163	1	说是7天无理由退换货，买的第八天就出问题，打开关闭文件夹没反应，让单位电脑房同事修了几次，还是总出现类似问题，无奈联系戴尔售后检测说是硬件没问题，是系统的问题，重新装系统还得自己准备U盘和另外一台可以上网的电脑，后又联系京东客服想退货，告诉我已经超过时间，如果需要维修必须得把电脑拿走修，拜托，在现场就能搞定的问题，为什么得拿走啊，而且拿走我怎么办公啊？一直挺信赖京东的，单位买东西很多都是从京东买，但是这次真的是太不满意了，耽误了我的工作，影响了我对京东一直以来的好的印象。
164	1	真的是**的辣鸡产品，加了12G的内存条，还卡的飞起，还**的买的这么贵，不知道哪来的自信，显示器只能说能看字，想要显示效果那就是天方夜谭，总体来说差差差～～～，还有刚装上没用两天，说联网了不能退，简直无语?，希望大家自己去配电脑，2000的都比这**电脑好一万倍
165	1	电脑主机异常响动，戴尔京东爱答不理，戴尔售后说硬件没问题，京东客服让售后，售后电话态度傲慢，买的新机器，主机就有问题，看了看差评，光主机异常响动的都有好多，戴尔电脑品控太差了，实在很失望，主机产生噪音大，虚假宣传！
166	1	图1为买的Dell显示器，阴阳屏严重，颜色根本看不了，看3分钟眼睛就疼的不行。 图2是我家11年前买的联想显示器。 都是看同一张纯黑照片。 句句属实，瞎说乱黑天打雷劈。
167	1	极差，我要退，客服很#
168	1	三方卖家找到我家里来了，怎么办？好害怕哦
169	1	才用了俩个月不到就卡的不行，真#**。
170	1	太慢了，#
171	1	实在不想说，一个小软件都卡，还不让退，~？
172	1	#！！线都发错了！！搞#！！售后服务：气死了！发错东西说不归他们管
173	1	好卡，还没我12年的笔记本快！
174	1	一点也不好用 不能安装万能五笔输入法
175	1	质量太差了，买了2台，都是网页版~都要转半天才能打开。
176	1	没有办公软件，没有办公软件，没有办公软件！
177	1	两三千块钱买了这样的货色，反应太慢了，卡着不动！！！
178	1	垃圾玩意，硬件有问题，让我和售后联系，说远程看一下，你_#不懂
179	1	电脑刚刚到，有噪音，嗡嗡嗡嗡的。其他地方没发现问题，等用了一段时间再说吧
180	1	显示器有条线，申请换货五天了，还没处理。换货效率极其低下
181	1	显示器有一个暗点，原本想着更换，但现在我认栽，认栽还不行吗
182	1	差差差，千万别买京东的品牌电脑机，开机两分钟，价格贵，售后服务极限差，七天无理由退货全是假的，说插上网线就不退换，可是没试怎么知道能装那些软件，买机器请各位到实体店，关键有沟通，你要装什么软件系统还****。东京比~还差劲。
183	1	#的，破电脑，线也是坏的，客服也联系不上，开机也开不了
184	1	买了这台电脑，在安装的过程中出了点问题，打戴尔客服电话始终是提示很忙，等待10分钟还是忙，打几次电话都无法接入人工服务，于是改为~上联系客服，仍然联系不上，只能够联系到智能机器人！就戴尔这种连客服都联系不上的所谓服务，我给打0分，1星是给电脑打的。
185	1	新机器打开QQ就会出现卡顿现象，有死机现象，但是打分这么低不是完全因为这个，售后服务太差了！！！联系售后，她说自己是售前，~后，我说那你转啊，她说售后忙，暂时转不了，#。终于转了，售后一顿问机器信息，然后就杳无音讯了，从没见过这么差的售后，戴尔，我记住了
186	1	京东客服太差劲?，我的发票开错了，退回去重新开，我每次找客服，每次都不是同一个，每次把问题重复一遍，来回一个星期无解，你们京东客服都是#的吗？
187	1	看了页面介绍，感觉这一款电脑性价比不错，还支持硬盘扩展，就买了。买了之后发现根本无法连接第二块3.5寸硬盘，找遍了京东~和戴尔官网也没找到硬盘支架的购买地址。联系戴尔客服多次，都在推诿一次也没有解决问题，还推脱是京东产品介绍写的不对，但~上此款也是相同的。最后在多次投诉，和京东客服帮助下，并且投诉到厦门1231512345之后才给解决，想要买这一款加装3.5硬盘的要好好考虑下了。2.5倒是没问题。
188	1	这么久以来在京东买东西，第一次给差评。售后服务极差的一次，卖家没服务推脱给京东快递 服务更差，本来不想评论的想起来了就气，（性格急躁的朋友，请慎重考虑。）
189	1	我求求你们了，我求求你们不要买。分辨率可能是50年前的，我差点就看不清楚写的什么。难用到#，我激活了不给我退。垃圾东西。恶心机器。卡的如同屎一样。人啊真不能贪便宜，一定要买最好的。不要在垃圾堆里买东西，就跟不要再垃圾堆里找男人一个道理。
190	1	新机器就卡顿，明显别人使用过
191	1	电脑卡
192	1	超级卡
193	1	东西不错，尽量去实体店或者*买，这里不靠谱
194	1	买了台很卡的电视机。只能看看电影不卡
195	1	卡卡卡卡
196	1	还行吧！联想，披着国产外衣的美帝品牌，一星只是给京东的
197	1	电脑工作时,机箱温度超过42度，手摸上去发烫，这样正常吗？
198	1	很失望的一次购物，刚开始上午用着还挺好，下午就开始各种卡，开个网页都要一分钟，更别提一些游戏了，小游戏都卡的要起飞，基本就是买了个样品
199	1	本来就是给孩子学习用的，也不玩游戏，以为还可以呢，可是刚用下，慢的不行，看个视频还一卡一卡的，还有系统更新了也是有红字的提醒，办公的话还没有我13年买的机器快，不值得推荐
200	1	搞笑，给爸妈买了用了两天就坏了
201	1	买回来过几天就降价了。
202	1	质量差，售后服务不完善
203	1	才买不到10天就降价了，还不保价
204	1	才一周就降价100元，不愿退差价，不爽
205	1	质量不好，经常坏
206	1	运行速度还是慢了。
207	1	新电脑怎么就有卡顿的情况啊
208	1	显示器那么快出问题，第一次见到
209	1	物流慢，客服问半天没回复
210	1	刚买完，第二天就降价300，靠(*￣m￣)
211	1	这个不行啊！便宜无好货
212	1	不是一般的慢，有点后悔。
213	1	鼠标垫都不配一个，下次慎重
214	1	刚买来就降价100?不爽，试都没试呢？
215	1	20天就不可以连接网络了。
216	1	这显卡好模糊，所为的新机开荒也没人上门
217	1	新机器坏的，换了新的，没有说明书和保卡
218	1	服务差，产品差，质量差，不讲道理
219	1	卡～卡～卡～卡！不推荐，大件退货麻烦，不然回退货
220	1	刚买的电脑，卡的要死，真怀疑自己买的是不是新机
221	1	不要买，真的是闪屏，卡慢，插耳机还没声音
222	1	异响声大，售后服务差
223	1	速度慢
224	1	不好用！卡
225	1	显示屏不好
226	1	客服没人理
227	1	差? 难以接受
228	1	说好的赠一个屏幕，可是没收到货，问客服一直没回复，一直是电脑机器人回复些没用的，
229	1	差！
230	1	电脑差的一比
231	1	刚买完就降价。。。
232	1	京东服务不好
233	1	刚开机有坏点
234	1	买贵了，几天降价200
235	1	卡的要死新机。装了一个12g的游戏不知有无关系。
236	1	质量不行，尤其是售后，基本解决不了问题。
237	1	整单产品没有全部送到，为何会显示订单完成？？我还有一件电脑呢？？
238	1	一点也不好。退货还要运费，那么重。懒得理了。
239	1	电脑有问题售后不理睬的，真的不要再网上买，出了问题找谁都不知道
240	1	线路钩到了，机子在地面侧倒了。结果就是不能用了。
241	1	放不平
242	1	烂机器，开机要5分钟
243	1	刚买了就有问题，屏幕一会亮，一会暗，惹了无数麻烦
244	1	东西还行吧，但是价格真的很讨厌，几天一直都没有看，突然上京东看就发现降价200，买的朋友们注意一下
245	1	解压压缩包500m2个小时在逗我呢？声音也没有
246	1	东西好不好用，不知道，发票开了几个周都没递过来，客服一直托着
247	1	618价保，哪里去了，难道只能618当天下单，1号不算促销吗
248	1	主要是售后都没人，问个问题都是机器人来做。问的问题牛头不对马嘴。
249	1	没用一个星期就出现死机黑屏，长按电源开关关机后重启才恢复正常
250	1	物流没问题，不过电脑才买12天，就降价，并且超过了保价时间，心里有点不舒服
251	1	刚买又降了一佰
252	1	买没到一个星期，竟然降价300元，什么意思嘛～这不是让我难做么？公司不以为我干了
253	1	卡出天际，卡的你怀疑人生，脾气不好的谨慎购买！
254	1	产品不咋的，与大品牌不符合，已退货！主要是主机声音大，有咯吱声！
255	1	同样的两台电脑，一台箱体漏电，售后告诉我是说没接地线，那另一台是什么情况？
256	1	真想爆口，漏电
257	1	商品本身目前没有发现什么问题，只是这价格太坑，买了不到一个月降价3次了，还不能价保，另外秒杀价比平时价要贵
258	1	质量有点差，开机主机里面一直在比较响，不知道怎么回事，只能先这样了
259	1	机器这个配置肯定还是比较卡的，但是显示器闪屏就是你们的问题了，一会闪一会不闪。
260	1	卡卡卡，开机5分钟，使用过程中反应慢！还i3的配置，卡成这个样子！
261	1	开机有点慢，然后网页要关3次才能关掉，~了教程弄了几次都没效果，联想管家也查不出毛病，真的醉了
262	1	买了没几天，第三次使用，开机就转圈圈，半小时了，还是不行，准备退货了
263	1	开机显示20几秒，但是任务栏一直加载不出来，最少得2分钟，为什么为什么
264	1	其他还好，就显示器有一个芝麻粒的损害，看着很难受，一看显示屏就是残次品。
265	1	整体还好。就是缺少鼠标垫，太不完美了，还是品牌机呢？有点小失望！
266	1	电脑目前运作还行，希望耐用。不过想说一下京东的客服，#不懂，就是负责给技术服务电话的，不管什么问题都叫你打电话给技术，烂烂烂！如果不是电脑信不过~的质量，绝不会在京东买！！！
267	1	质量不敢恭维,用了半个月,扬声器就没有声音了,售后服务又跟不上,至今还未解决,投诉无门
268	1	在京东买到了翻新机，不是新的，我们公司IT发现网卡不好用，经过检测发现这个电脑物理地址以前绑定过，所以不好用。是个二手机器。  这个应该是联想负责还是京东负责呢？
269	1	己经更换二次货了，第一次显示有闪屏、第二次没有声音、哑机。第三次能否检查一下再出货呀？再有问题陪不起时间和精力了。
270	1	这电脑真不好，是不是的就犯卡，电脑都没装什么东西，联想到我也不敢想吧，办公不适合，办公不适合，办公不适合。比我用了7  8年的电脑还差
